,id,brand,categories,colors,prices.amountMin,prices.amountMax,prices.isSale,prices.currency
10629,AVpfamgRLJeJML4381WU,Nike,"Clothing, Shoes & Accessories,Men's Clothing,Athletic Apparel",Blue,28.00,28.00,false,USD
10630,AVpfQsicilAPnD_xYVza,Rainbow,"Clothing,Shoes,Men's Shoes,All Men's Shoes",,51.00,51.00,false,USD
10631,AVpfQsicilAPnD_xYVza,Rainbow,"Clothing,Shoes,Men's Shoes,All Men's Shoes",,21.99,21.99,true,USD
10632,AVpfJyMm1cnluZ0-fCwk,Kinco,"Men's Work Gloves,Power Tools,Safety Apparel,Women's Workwear & Uniforms,Safety & Shop Gear,Workwear & Uniforms,Hand Tools,Clothing,Tools,Men's Clothing,Office Supplies,Women's Clothing,Women's Work Gloves,Gloves,Women's Workwear Accessories,Clothing, Shoes & Jewelry,Men's Workwear & Uniforms,Men's Workwear Accessories,Office Safety & Security",,151.06,151.06,true,USD
10633,AVpfJyMm1cnluZ0-fCwk,Kinco,"Men's Work Gloves,Power Tools,Safety Apparel,Women's Workwear & Uniforms,Safety & Shop Gear,Workwear & Uniforms,Hand Tools,Clothing,Tools,Men's Clothing,Office Supplies,Women's Clothing,Women's Work Gloves,Gloves,Women's Workwear Accessories,Clothing, Shoes & Jewelry,Men's Workwear & Uniforms,Men's Workwear Accessories,Office Safety & Security",,166.00,166.00,false,USD
10634,AVpfjM6E1cnluZ0-mxQf,Danner,"Clothing,Shoes,Men's Shoes,All Men's Shoes",,79.99,79.99,false,USD
10635,AVpfjNMvLJeJML43_O-J,Air Jordan,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Black,110.00,110.00,false,USD
10636,AVpfjNMvLJeJML43_O-J,Air Jordan,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Black,78.99,78.99,false,USD
10637,AVpfjNMvLJeJML43_O-J,Air Jordan,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Black,92.99,92.99,true,USD
10638,AVpfjNMvLJeJML43_O-J,Air Jordan,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Black,109.99,109.99,true,USD
10639,AVpfJ_vD1cnluZ0-fHIg,Lacoste,"Clothing,Shoes,Men's Shoes,All Men's Shoes",,93.80,93.80,false,USD
10640,AVpfKAJ5LJeJML433liE,K-swiss,"All Men's Shoes,Shoes,Men's Shoes,Clothing",,55.00,55.00,false,USD
10641,AVpfKAJ5LJeJML433liE,K-swiss,"All Men's Shoes,Shoes,Men's Shoes,Clothing",,42.99,42.99,true,USD
10642,AVpfKsw0ilAPnD_xWX0M,3dRose,"Novelty,Accessories,Novelty & More,Men,Clothing, Shoes & Jewelry,Keychains,Clothing",,13.79,13.79,true,USD
10643,AVpfKsw0ilAPnD_xWX0M,3dRose,"Novelty,Accessories,Novelty & More,Men,Clothing, Shoes & Jewelry,Keychains,Clothing",,16.18,16.18,false,USD
10644,AVpfKsw0ilAPnD_xWX0M,3dRose,"Novelty,Accessories,Novelty & More,Men,Clothing, Shoes & Jewelry,Keychains,Clothing",,16.18,16.18,false,USD
10645,AVpfKsw0ilAPnD_xWX0M,3dRose,"Novelty,Accessories,Novelty & More,Men,Clothing, Shoes & Jewelry,Keychains,Clothing",,11.49,11.49,true,USD
10646,AVpfKsw0ilAPnD_xWX0M,3dRose,"Novelty,Accessories,Novelty & More,Men,Clothing, Shoes & Jewelry,Keychains,Clothing",,13.79,13.79,true,USD
10647,AVpfQOMnLJeJML435oTI,Columbia,"Athletic & Running Shoes,Men's Shoes,Boots",,72.00,72.00,false,USD
10648,AVpfYQk-1cnluZ0-jt9b,Dr. Scholl's,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Black,37.50,37.50,false,USD
10649,AVpfJ2HoLJeJML433iVF,Jordan,"Clothing,Shoes,Men's Shoes,All Men's Shoes",,120.00,120.00,false,USD
10650,AVpfagmAilAPnD_xbXA8,Superior Glove Works,"Men's Work Gloves,Power Tools,Safety Apparel,Women's Workwear & Uniforms,Safety & Shop Gear,Workwear & Uniforms,Hand Tools,Clothing,Tools,Men's Clothing,Office Supplies,Women's Clothing,Women's Work Gloves,Gloves,Women's Workwear Accessories,Clothing, Shoes & Jewelry,Men's Workwear & Uniforms,Men's Workwear Accessories,Office Safety & Security",,163.29,163.29,false,USD
10651,AVpfagYJilAPnD_xbW9M,Etnies,"All Men's Shoes,Shoes,Men's Shoes,Clothing",,34.99,34.99,true,USD
10652,AVpfagYJilAPnD_xbW9M,Etnies,"All Men's Shoes,Shoes,Men's Shoes,Clothing",,54.99,54.99,false,USD
10653,AVpfjgnP1cnluZ0-m3dg,New Balance,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Black,145.00,145.00,false,USD
10654,AVpfjgnP1cnluZ0-m3dg,New Balance,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Black,94.98,94.98,true,USD
10655,AVpfjgnP1cnluZ0-m3dg,New Balance,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Black,86.99,86.99,true,USD
10656,AVpfMkqI1cnluZ0-f9qV,Converse,"Men,Shoes,Finish Line Athletic Shoes,Clothing,Men's Shoes,All Men's Shoes",Cyan SpaceB,39.98,39.98,false,USD
10657,AVpfMkqI1cnluZ0-f9qV,Converse,"Men,Shoes,Finish Line Athletic Shoes,Clothing,Men's Shoes,All Men's Shoes",Cyan SpaceB,44.28,44.28,false,USD
10658,AVpfMkqI1cnluZ0-f9qV,Converse,"Men,Shoes,Finish Line Athletic Shoes,Clothing,Men's Shoes,All Men's Shoes",Cyan SpaceB,44.2,44.2,false,USD
10659,AVpfKlAHilAPnD_xWVYc,Jordan,"All Men's Shoes,Shoes,Men's Shoes,Clothing",WhiteLegend Blue,85.00,85.00,false,USD
10660,AVpfYPROLJeJML438LGZ,New Balance,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Black,86.98,86.98,true,USD
10661,AVpfYPROLJeJML438LGZ,New Balance,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Black,100.00,100.00,false,USD
10662,AVpfYPROLJeJML438LGZ,New Balance,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Black,74.99,74.99,true,USD
10663,AVpfKm2uLJeJML433yKa,Unbranded,"Clothing, Shoes & Accessories,Men's Accessories,Backpacks, Bags & Briefcases,See more Men's Genuine Leather Handbag Messenger Should...",Black,24.50,24.50,false,USD
10664,AVpfKm9eilAPnD_xWV_q,Nike,"Athletic,Men,Skateboarding,Shoes,Clothing, Shoes & Jewelry",,48.95,68.99,false,USD
10665,AVpfKm9eilAPnD_xWV_q,Nike,"Athletic,Men,Skateboarding,Shoes,Clothing, Shoes & Jewelry",,48.97,68.99,false,USD
10666,AVpfKm9eilAPnD_xWV_q,Nike,"Athletic,Men,Skateboarding,Shoes,Clothing, Shoes & Jewelry",,48.99,68.99,false,USD
10667,AVpfaaGiilAPnD_xbVRT,Berne Apparel,"All Men's Clothing,Men's Clothing,Men's Outerwear,Clothing, Shoes & Jewelry,Clothing",,71.59,71.59,false,USD
10668,AVpfaaGiilAPnD_xbVRT,Berne Apparel,"All Men's Clothing,Men's Clothing,Men's Outerwear,Clothing, Shoes & Jewelry,Clothing",,56.13,56.13,true,USD
10669,AVpfaaXbLJeJML438yEO,POLAROID,"Clothing, Shoes & Accessories,Sunglasses,Clothing, Shoes, Accessories,Sunglasses & Fashion Eyewear,Men's Accessories,Men's Sunglasses",CF,51.32,51.32,false,AUD
10670,AVpfaaXbLJeJML438yEO,POLAROID,"Clothing, Shoes & Accessories,Sunglasses,Clothing, Shoes, Accessories,Sunglasses & Fashion Eyewear,Men's Accessories,Men's Sunglasses",CF,19.99,19.99,false,USD
10671,AVpfn8KaLJeJML43Ar4t,Nike,"Shoes,Clothing, Shoes & Jewelry,Men,Athletic,Team Sports,Basketball",,90.00,180.00,false,USD
10672,AVpfL00-ilAPnD_xWv1D,Baudio,"Cell,Men,Wrist Watches,Watches,Clothing, Shoes & Jewelry",u black,32.99,32.99,true,USD
10673,AVpfL00-ilAPnD_xWv1D,Baudio,"Cell,Men,Wrist Watches,Watches,Clothing, Shoes & Jewelry",u black,68.0,68.0,false,USD
10674,AVpfL00-ilAPnD_xWv1D,Baudio,"Cell,Men,Wrist Watches,Watches,Clothing, Shoes & Jewelry",u black,37.99,37.99,true,USD
10675,AVpfL00-ilAPnD_xWv1D,Baudio,"Cell,Men,Wrist Watches,Watches,Clothing, Shoes & Jewelry",u black,26.99,26.99,true,USD
10676,AVpfL00-ilAPnD_xWv1D,Baudio,"Cell,Men,Wrist Watches,Watches,Clothing, Shoes & Jewelry",u black,25.99,25.99,true,USD
10677,AVpfL00-ilAPnD_xWv1D,Baudio,"Cell,Men,Wrist Watches,Watches,Clothing, Shoes & Jewelry",u black,17.0,17.0,true,USD
10678,AVpfL00-ilAPnD_xWv1D,Baudio,"Cell,Men,Wrist Watches,Watches,Clothing, Shoes & Jewelry",u black,20.7,20.7,true,USD
10679,AVpfL00-ilAPnD_xWv1D,Baudio,"Cell,Men,Wrist Watches,Watches,Clothing, Shoes & Jewelry",u black,37.99,37.99,false,USD
10680,AVpfn9w5ilAPnD_xfPNm,VANS,"Clothing,Shoes,Men's Shoes,All Men's Shoes",Brown,47.99,47.99,true,USD
10681,AVpfn9w5ilAPnD_xfPNm,VANS,"Clothing,Shoes,Men's Shoes,All Men's Shoes",Brown,85.00,85.00,false,USD
10682,AVpfZ3sB1cnluZ0-kLkm,Jordan,"All Men's Shoes,Shoes,Men's Shoes,Clothing",,38.41,38.41,false,USD
10683,AVpfZ3sB1cnluZ0-kLkm,Jordan,"All Men's Shoes,Shoes,Men's Shoes,Clothing",,36.57,36.57,false,USD
10684,AVpfZ3sB1cnluZ0-kLkm,Jordan,"All Men's Shoes,Shoes,Men's Shoes,Clothing",,39.95,39.95,false,USD
10685,AVpfZ510LJeJML438pnB,Converse,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Pine,39.95,39.95,false,USD
10686,AVpfIrOM1cnluZ0-eq9v,ExOfficio,"Clothing, Shoes & Accessories,Men's Clothing,Underwear,See more ExOfficio Give-n-go Boxer - Men's Hemlock L",Hemlock,25.95,25.95,false,USD
10687,AVpfaxsLLJeJML4384b7,PUMA,"Men's Casual Shoes,Shoes,Men's Shoes,Clothing",SilverRedBlack,59.90,59.90,true,USD
10688,AVpfaxsLLJeJML4384b7,PUMA,"Men's Casual Shoes,Shoes,Men's Shoes,Clothing",SilverRedBlack,70.00,70.00,false,USD
10689,AVpfQrDxLJeJML435x3t,Swiss Tech,"Jewelry,Men's Jewelry,Men's Accessories,Clothing, Shoes & Jewelry",,28.82,28.82,true,USD
10690,AVpfQrDxLJeJML435x3t,Swiss Tech,"Jewelry,Men's Jewelry,Men's Accessories,Clothing, Shoes & Jewelry",,30.26,30.26,false,USD
10691,AVpfQsFpLJeJML435yM2,Funtasma,"Men's Oxfords,Men's Casual Shoes,Shoes,Clothing, Shoes & Jewelry,Men's Shoes",Multi-color,71.72,71.72,false,USD
10692,AVpfQsFpLJeJML435yM2,Funtasma,"Men's Oxfords,Men's Casual Shoes,Shoes,Clothing, Shoes & Jewelry,Men's Shoes",Multi-color,39.95,39.95,true,USD
10693,AVpfJBbyLJeJML433QzL,Dancing Stone Mens Necklace,"Jewelry,Clothing, Shoes & Jewelry,Men,Necklaces",,15.99,15.99,false,USD
10694,AVpfZlNXilAPnD_xbHPD,Jerzees,"All Men's Clothing,Men's Activewear,Men's Clothing,Clothing, Shoes & Jewelry,Clothing",,15.87,15.87,false,USD
10695,AVpfJCBoLJeJML433Q_Y,Jordan,"All Men's Shoes,Shoes,Men's Shoes,Clothing",,89.99,89.99,true,USD
10696,AVpfJCBoLJeJML433Q_Y,Jordan,"All Men's Shoes,Shoes,Men's Shoes,Clothing",,105.00,105.00,false,USD
10697,AVpfn3--1cnluZ0-oM-f,Converse,"All Men's Shoes,Shoes,Men's Shoes,Clothing",BlackNeoMulti,54.90,54.90,false,USD
10698,AVpfjdjA1cnluZ0-m2eS,Port Authority,"All Men's Clothing,Men's Clothing,Men's Outerwear,Clothing, Shoes & Jewelry,Clothing",Safety YellowBlackReflective,188.99,188.99,false,USD
10699,AVpfjdjA1cnluZ0-m2eS,Port Authority,"All Men's Clothing,Men's Clothing,Men's Outerwear,Clothing, Shoes & Jewelry,Clothing",Safety YellowBlackReflective,115.18,115.18,true,USD
10700,AVpfjdjA1cnluZ0-m2eS,Port Authority,"All Men's Clothing,Men's Clothing,Men's Outerwear,Clothing, Shoes & Jewelry,Clothing",Safety YellowBlackReflective,127.98,127.98,true,USD
10701,AVpfQqK-1cnluZ0-hTrR,Portwest,"Home Improvement,Men's Work & Safety Shoes,Work Safety Clothing and Equipment",Multicolor,62.04,62.04,true,USD
10702,AVpfQqK-1cnluZ0-hTrR,Portwest,"Home Improvement,Men's Work & Safety Shoes,Work Safety Clothing and Equipment",Multicolor,62.04,62.04,false,USD
10703,AVpfaGbzLJeJML438s7u,ASICS,"Clothing, Shoes & Accessories,Athletic,Men's Shoes",TAN,74.99,74.99,false,USD
10704,AVpfZzch1cnluZ0-kKW5,Nike,"Clothing,Shoes,Men's Shoes,All Men's Shoes","Cargo KhakiSummit,TawnySummit",58.99,58.99,false,USD
10705,AVpfnv4kLJeJML43AoJh,"Minnetonka Moccasin Company, Inc.","Clothing,Shoes,Men's Shoes,All Men's Shoes",Tan Suede,45.95,45.95,false,USD
10706,AVpfQNT71cnluZ0-hKFm,Nike,"shoes,Clothing,Men's Shoes,All Men's Shoes","GreyRed,Gray",69.99,299.99,false,USD
10707,AVpfQNT71cnluZ0-hKFm,Nike,"shoes,Clothing,Men's Shoes,All Men's Shoes","GreyRed,Gray",150.0,150.0,false,USD
10708,AVpfQNT71cnluZ0-hKFm,Nike,"shoes,Clothing,Men's Shoes,All Men's Shoes","GreyRed,Gray",119.99,119.99,true,USD
10709,AVpfOpvk1cnluZ0-gpM7,Nike,"Clothing, Shoes & Accessories,Baseball & Softball,Team Sports,Men's,Shoes & Cleats,Sporting Goods",,54.95,54.95,false,USD
10710,AVpfOpvk1cnluZ0-gpM7,Nike,"Clothing, Shoes & Accessories,Baseball & Softball,Team Sports,Men's,Shoes & Cleats,Sporting Goods",,68.89,68.89,false,USD
10711,AVpfnzAn1cnluZ0-oLbC,Nike,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Black,90.00,90.00,false,USD
10712,AVpfZsn7LJeJML438l30,Puma,"All Men's Clothing,Men's Clothing,Men's Socks,Clothing, Shoes & Jewelry,Men's Socks & Underwear,Clothing",,37.00,37.00,false,USD
10713,AVpfZsn7LJeJML438l30,Puma,"All Men's Clothing,Men's Clothing,Men's Socks,Clothing, Shoes & Jewelry,Men's Socks & Underwear,Clothing",,36.90,36.90,false,USD
10714,AVpfZsv_ilAPnD_xbJQG,Reef,"Clothing,Shoes,Men's Shoes,All Men's Shoes",,37.99,37.99,false,USD
10715,AVpfn1DO1cnluZ0-oMB_,VANS,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Black,85.00,85.00,false,USD
10716,AVpfn1DO1cnluZ0-oMB_,VANS,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Black,55.00,55.00,false,USD
10717,AVpfn1DO1cnluZ0-oMB_,VANS,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Black,59.99,59.99,true,USD
10718,AVpfn1DO1cnluZ0-oMB_,VANS,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Black,37.99,37.99,true,USD
10719,AVpfn1gGLJeJML43Apzi,Brooks,"All Men's Shoes,Shoes,Men's Shoes,Clothing","Nightlife ,Black ,Anthracite",119.99,119.99,false,USD
10720,AVpfIwv1LJeJML433LHz,Minx NYamp44 Inc,"All Men's Clothing,Men's Clothing,Socks,Health & Wellness,Men's Socks,Clothing, Shoes & Jewelry,Diabetic Care,Men's Socks & Underwear,Clothing",,34.23,34.23,false,USD
10721,AVpfIwv1LJeJML433LHz,Minx NYamp44 Inc,"All Men's Clothing,Men's Clothing,Socks,Health & Wellness,Men's Socks,Clothing, Shoes & Jewelry,Diabetic Care,Men's Socks & Underwear,Clothing",,27.90,27.90,false,USD
10722,AVpfIwv1LJeJML433LHz,Minx NYamp44 Inc,"All Men's Clothing,Men's Clothing,Socks,Health & Wellness,Men's Socks,Clothing, Shoes & Jewelry,Diabetic Care,Men's Socks & Underwear,Clothing",,22.60,22.60,true,USD
10723,AVpfIwv1LJeJML433LHz,Minx NYamp44 Inc,"All Men's Clothing,Men's Clothing,Socks,Health & Wellness,Men's Socks,Clothing, Shoes & Jewelry,Diabetic Care,Men's Socks & Underwear,Clothing",,28.05,28.05,true,USD
10724,AVpfIx0t1cnluZ0-etOa,Disney,"All Men's Clothing,Men's Clothing,Men's Socks,Clothing, Shoes & Jewelry,Men's Socks & Underwear,Clothing",,6.19,6.19,true,USD
10725,AVpfIx0t1cnluZ0-etOa,Disney,"All Men's Clothing,Men's Clothing,Men's Socks,Clothing, Shoes & Jewelry,Men's Socks & Underwear,Clothing",,7.99,7.99,false,USD
10726,AVpfowFfilAPnD_xfd3I,Magnum,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Tan,158.99,158.99,false,USD
10727,AVpfI6cPilAPnD_xVySu,PUMA,"Men's Casual Shoes,Shoes,Men's Shoes,Clothing",Sudan Brown,79.99,79.99,false,USD
10728,AVpfI6jn1cnluZ0-ewNw,ROBERT GRAHAM,"Men's Sport Coats & Blazers,All Men's Clothing,Men's Clothing,Men's Suits & Sport Coats,Clothing, Shoes & Jewelry,Clothing",Red,174.99,174.99,true,USD
10729,AVpfI6jn1cnluZ0-ewNw,ROBERT GRAHAM,"Men's Sport Coats & Blazers,All Men's Clothing,Men's Clothing,Men's Suits & Sport Coats,Clothing, Shoes & Jewelry,Clothing",Red,498.00,498.00,false,USD
10730,AVpfOvTeLJeJML435JEg,PUMA,"All Men's Shoes,Men's Casual Shoes,Shoes,Men's Shoes,Clothing",Black,71.98,71.98,true,USD
10731,AVpfOvTeLJeJML435JEg,PUMA,"All Men's Shoes,Men's Casual Shoes,Shoes,Men's Shoes,Clothing",Black,75.00,75.00,false,USD
10732,AVpfOvTeLJeJML435JEg,PUMA,"All Men's Shoes,Men's Casual Shoes,Shoes,Men's Shoes,Clothing",Black,59.99,59.99,true,USD
10733,AVpfkcszilAPnD_xeK4D,John Ashford,"Bags & Accessories,Men's Accessories,Clothing, Shoes & Jewelry,Men's Suspenders",,19.99,19.99,false,USD
10734,AVpfOoct1cnluZ0-gozk,Nike,"Clothing, Shoes & Accessories,Men's Clothing,Athletic Apparel",,59.99,59.99,false,USD
10735,AVpfOocxilAPnD_xXqeM,Avia,"Clothing,Shoes,Men's Shoes,All Men's Shoes",,44.95,44.95,false,USD
10736,AVpfOocxilAPnD_xXqeM,Avia,"Clothing,Shoes,Men's Shoes,All Men's Shoes",,29.31,29.31,true,USD
10737,AVpfOocxilAPnD_xXqeM,Avia,"Clothing,Shoes,Men's Shoes,All Men's Shoes",,29.31,29.31,false,USD
10738,AVpfo6fkilAPnD_xfgz8,Outdoor Life,"Clothing, Shoes & Jewelry,Clothing,Men's Clothing,Men's Jeans,All Men's Clothing",Black,19.99,19.99,true,USD
10739,AVpfo6fkilAPnD_xfgz8,Outdoor Life,"Clothing, Shoes & Jewelry,Clothing,Men's Clothing,Men's Jeans,All Men's Clothing",Black,30.00,30.00,false,USD
10740,AVpfarxrilAPnD_xbaKd,Jordan,"All Men's Shoes,Shoes,Men's Shoes,Clothing",,65.00,65.00,false,USD
10741,AVpfaC0r1cnluZ0-kOpM,Berne Apparel,"All Men's Clothing,Men's Clothing,Men's Outerwear,Clothing, Shoes & Jewelry,Clothing",,79.16,79.16,true,USD
10742,AVpfaC0r1cnluZ0-kOpM,Berne Apparel,"All Men's Clothing,Men's Clothing,Men's Outerwear,Clothing, Shoes & Jewelry,Clothing",,104.38,104.38,false,USD
10743,AVpfo4_F1cnluZ0-ogHp,Vans,"Clothing, Shoes & Accessories,Men's Shoes,Athletic",Black,39.99,39.99,false,USD
10744,AVpfBiB1ilAPnD_xTRSD,Kenneth Cole,"Clothing, Shoes & Accessories,Men's Accessories,Backpacks, Bags & Briefcases,Bags & Backpacks,Unisex Accessories,Unisex Clothing, Shoes & Accs",Black,10.99,10.99,false,USD
10745,AVpfBiB1ilAPnD_xTRSD,Kenneth Cole,"Clothing, Shoes & Accessories,Men's Accessories,Backpacks, Bags & Briefcases,Bags & Backpacks,Unisex Accessories,Unisex Clothing, Shoes & Accs",Black,15.0,15.0,false,USD
10746,AVpfIh7yLJeJML433GAa,Unbranded,"Clothing, Shoes & Accessories,Men's Accessories,Backpacks, Bags & Briefcases",Brown,35.99,35.99,false,USD
10747,AVpfIh7yLJeJML433GAa,Unbranded,"Clothing, Shoes & Accessories,Men's Accessories,Backpacks, Bags & Briefcases",Brown,23.00,23.00,false,USD
10748,AVpfalq1ilAPnD_xbYc4,Justin Boots,"Men's Boots,Shoes,Clothing, Shoes & Jewelry,Men's Shoes,Men's Work Shoes & Boots",Copper Titanium White,142.00,142.00,false,USD
10749,AVpfalq1ilAPnD_xbYc4,Justin Boots,"Men's Boots,Shoes,Clothing, Shoes & Jewelry,Men's Shoes,Men's Work Shoes & Boots",Copper Titanium White,124.95,124.95,true,USD
10750,AVpfo5ch1cnluZ0-ogQn,Kinco,"Men's Work Gloves,Power Tools,Safety Apparel,Women's Workwear & Uniforms,Safety & Shop Gear,Workwear & Uniforms,Hand Tools,Clothing,Tools,Men's Clothing,Office Supplies,Women's Clothing,Women's Work Gloves,Gloves,Women's Workwear Accessories,Clothing, Shoes & Jewelry,Men's Workwear Accessories,Men's Workwear & Uniforms,Office Safety & Security",,177.09,177.09,false,USD
10751,AVpfo5ch1cnluZ0-ogQn,Kinco,"Men's Work Gloves,Power Tools,Safety Apparel,Women's Workwear & Uniforms,Safety & Shop Gear,Workwear & Uniforms,Hand Tools,Clothing,Tools,Men's Clothing,Office Supplies,Women's Clothing,Women's Work Gloves,Gloves,Women's Workwear Accessories,Clothing, Shoes & Jewelry,Men's Workwear Accessories,Men's Workwear & Uniforms,Office Safety & Security",,170.19,170.19,false,USD
10752,AVpfIkm0LJeJML433G7n,VANS,"Clothing,Shoes,Men's Shoes,All Men's Shoes",Gray,45.00,45.00,false,USD
10753,AVpfIkm0LJeJML433G7n,VANS,"Clothing,Shoes,Men's Shoes,All Men's Shoes",Gray,35.99,35.99,true,USD
10754,AVpfJWPd1cnluZ0-e5fC,Radnor,"Workwear & Uniforms,Men's Workwear & Uniforms,Men's Work Shorts,Clothing, Shoes & Jewelry,Clothing,Men's Clothing",,76.29,76.29,false,USD
10755,AVpfJWPd1cnluZ0-e5fC,Radnor,"Workwear & Uniforms,Men's Workwear & Uniforms,Men's Work Shorts,Clothing, Shoes & Jewelry,Clothing,Men's Clothing",,75.29,75.29,true,USD
10756,AVpfkCuKLJeJML43_fu9,Generic,"All Men's Shoes,Shoes,Men's Shoes,Clothing",,34.96,34.96,false,USD
10757,AVpfOmWq1cnluZ0-goJk,Converse,"Clothing,Shoes,Men's Shoes,Men's Casual Shoes",,59.95,59.95,false,USD
10758,AVpfJxIJilAPnD_xWEdk,Crocs,"All Men's Shoes,Shoes,Men's Shoes,Clothing",GraphiteBlack,39.99,39.99,false,USD
10759,AVpfJxIJilAPnD_xWEdk,Crocs,"All Men's Shoes,Shoes,Men's Shoes,Clothing",GraphiteBlack,31.05,31.05,false,USD
10760,AVpfJxIJilAPnD_xWEdk,Crocs,"All Men's Shoes,Shoes,Men's Shoes,Clothing",GraphiteBlack,31.67,31.67,true,USD
10761,AVpfYemqLJeJML438PrO,Nike,"Clothing, Shoes & Accessories,Men's Clothing,Athletic Apparel",Teal,29.99,29.99,false,USD
10762,AVpfOv00LJeJML435JPH,Gameday Boots,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Brass,310.99,310.99,false,USD
10763,AVpfYfJj1cnluZ0-jyUg,Levi's,"Clothing, Shoes & Accessories,Men's Clothing,Jeans,See more Levis Jeans 560 Comfort Loose Fit Tapered Leg ...",,10.50,10.50,false,USD
10764,AVpfYG6milAPnD_xar0_,Coleman,"All Men's Clothing,Men's Clothing,Men's Outerwear,Clothing, Shoes & Jewelry,Clothing",,72.63,72.63,true,USD
10765,AVpfYG6milAPnD_xar0_,Coleman,"All Men's Clothing,Men's Clothing,Men's Outerwear,Clothing, Shoes & Jewelry,Clothing",,79.99,79.99,false,USD
10766,AVpfkVV61cnluZ0-nH8j,Sanuk,"All Men's Shoes,Shoes,Men's Shoes,Clothing",BNTR,66.49,66.49,false,USD
10767,AVpfkVV61cnluZ0-nH8j,Sanuk,"All Men's Shoes,Shoes,Men's Shoes,Clothing",BNTR,59.80,59.80,false,USD
10768,AVpfoacjLJeJML43A1Dj,Chicago Protective Apparel,"Clothing, Shoes & Jewelry,Clothing,Men's Clothing,Young Men's Clothing,Young Men's Outerwear,Men's Outerwear,All Men's Clothing",,124.93,124.93,false,USD
10769,AVpfoacjLJeJML43A1Dj,Chicago Protective Apparel,"Clothing, Shoes & Jewelry,Clothing,Men's Clothing,Young Men's Clothing,Young Men's Outerwear,Men's Outerwear,All Men's Clothing",,92.45,92.45,true,USD
10770,AVpfQYq6LJeJML435rz7,Gameday Boots,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Brass,279.00,279.00,false,USD
10771,AVpfkM39ilAPnD_xeF70,Nike,"Clothing, Shoes & Accessories,Men's Clothing,Athletic Apparel,See more Nike Victory Golf Polo 2015 Xx-large College N...",Blue,34.97,34.97,false,USD
10772,AVpfkM39ilAPnD_xeF70,Nike,"Clothing, Shoes & Accessories,Men's Clothing,Athletic Apparel,See more Nike Victory Golf Polo 2015 Xx-large College N...",Blue,50.00,50.00,false,USD
10773,AVpfQZGjilAPnD_xYPZN,ASICS,"Athletic,Clothing, Shoes & Accessories,Men's Shoes",Green,69.99,69.99,false,USD
10774,AVpfYXIiLJeJML438Nb3,Propet,"All Men's Shoes,Shoes,Men's Shoes,Clothing","Black,Brown Grain,Brown",74.95,74.95,false,USD
10775,AVpfYXIiLJeJML438Nb3,Propet,"All Men's Shoes,Shoes,Men's Shoes,Clothing","Black,Brown Grain,Brown",79.95,79.95,false,USD
10776,AVpfJlKW1cnluZ0-e-bA,Unbranded,"Men's Bracelets,Men's Jewelry,Fashion Bracelets,Clothing, Shoes & Jewelry,Jewelry,Fashion Jewelry","Blue,Metallic",17.99,17.99,true,USD
10777,AVpfJlKW1cnluZ0-e-bA,Unbranded,"Men's Bracelets,Men's Jewelry,Fashion Bracelets,Clothing, Shoes & Jewelry,Jewelry,Fashion Jewelry","Blue,Metallic",59.99,59.99,false,USD
10778,AVpe7zHj1cnluZ0-aLKn,Reebok,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Black,100.0,100.0,false,USD
10779,AVpe7zHj1cnluZ0-aLKn,Reebok,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Black,38.99,38.99,true,USD
10780,AVpe7zHj1cnluZ0-aLKn,Reebok,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Black,64.99,64.99,true,USD
10781,AVpfQUBlLJeJML435qQG,New Balance,"All Men's Shoes,Shoes,Men's Shoes,Clothing",,66.45,66.45,false,USD
10782,AVpfJs7YLJeJML433fTY,Browning,"Sporting Goods,Other Sporting Goods,Clothing, Shoes & Accessories,Men's Clothing,Vests",TanOrange,69.02,69.02,false,USD
10783,AVpfaesP1cnluZ0-kVuO,Stacy Adams,"Clothing, Shoes & Accessories,Men's Shoes,Dress/Formal,Boots",White,49.99,49.99,false,USD
10784,AVpfADTzLJeJML430LHW,UGG,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Chestnut,150.0,150.0,false,USD
